,location,total_sqft,bath,price,BHK
3062,Kalena Agrahara,1200.0,2.0,5000000.0,2
3063,Kalena Agrahara,1804.0,3.0,12000000.0,3
3064,Kalena Agrahara,1425.0,2.0,7000000.0,3
3065,Kalena Agrahara,1325.0,2.0,7600000.0,2
3066,Kalena Agrahara,1450.0,2.0,8500000.0,3
3067,Kalena Agrahara,980.0,2.0,4000000.0,2
3068,Kalena Agrahara,1187.0,2.0,5200000.0,2
3069,Kalena Agrahara,800.0,2.0,3000000.0,2
3070,Kalena Agrahara,1565.0,3.0,7800000.0,3
3071,Kalena Agrahara,610.0,1.0,3900000.0,1
3072,Kalena Agrahara,1040.0,2.0,4500000.0,2
3073,Kalena Agrahara,1450.0,3.0,10000000.0,3
3074,Kalena Agrahara,1200.0,2.0,4500000.0,2
3075,Kalena Agrahara,1902.0,3.0,8900000.0,3
3076,Kalena Agrahara,800.0,2.0,4000000.0,2
3077,Kalena Agrahara,1222.0,2.0,4800000.0,2
3078,Kalena Agrahara,900.0,2.0,4000000.0,2
3079,Kalena Agrahara,1837.0,2.0,9500000.0,3
3080,Kalena Agrahara,1510.0,3.0,7800000.0,3
3081,Kalena Agrahara,1354.0,2.0,7000000.0,2
3082,Kalena Agrahara,1200.0,3.0,7000000.0,2
3083,Kalena Agrahara,1354.0,2.0,7100000.0,2
3084,Kalyan nagar,1375.0,3.0,7500000.0,3
3085,Kalyan nagar,820.0,2.0,3900000.0,2
3086,Kalyan nagar,3800.0,5.0,30000000.0,4
3087,Kalyan nagar,1640.0,3.0,8800000.0,3
3088,Kalyan nagar,1080.0,2.0,7300000.0,2
3089,Kalyan nagar,2422.0,3.0,15000000.0,4
3090,Kalyan nagar,1280.0,2.0,4800000.0,2
3091,Kalyan nagar,1198.0,2.0,6500000.0,2
3092,Kalyan nagar,1250.0,2.0,6500000.0,2
3093,Kalyan nagar,1190.0,2.0,6000000.0,2
3094,Kalyan nagar,1086.0,2.0,4450000.0,2
3095,Kalyan nagar,2285.0,4.0,16500000.0,3
3096,Kalyan nagar,1100.0,2.0,7000000.0,2
3097,Kambipura,883.0,2.0,4500000.0,2
3098,Kambipura,1082.0,2.0,5600000.0,3
3099,Kambipura,883.0,2.0,4500000.0,2
3100,Kambipura,883.0,2.0,3900000.0,2
3101,Kambipura,883.0,2.0,4500000.0,2
3102,Kambipura,883.0,2.0,3900000.0,2
3103,Kambipura,1082.0,2.0,5500000.0,3
3104,Kambipura,883.0,2.0,3700000.0,2
3105,Kambipura,883.0,2.0,4400000.0,2
3106,Kambipura,883.0,2.0,3700000.0,2
3107,Kambipura,883.0,2.0,3900000.0,2
3108,Kambipura,883.0,2.0,3701000.0,2
3109,Kambipura,883.0,2.0,3900000.0,2
3110,Kambipura,883.0,2.0,4500000.0,2
3111,Kambipura,883.0,2.0,3900000.0,2
3112,Kambipura,1082.0,2.0,5500000.0,3
3113,Kammanahalli,2845.0,5.0,14000000.0,5
3114,Kammanahalli,1666.0,4.0,15000000.0,5
3115,Kammanahalli,700.0,1.0,5900000.0,1
3116,Kammanahalli,1200.0,2.0,8000000.0,2
3117,Kammanahalli,1100.0,2.0,6000000.0,2
3118,Kammanahalli,1200.0,1.0,8100000.0,2
3119,Kammanahalli,2900.0,4.0,20000000.0,4
3120,Kammanahalli,1200.0,3.0,8000000.0,2
3121,Kammasandra,1595.0,3.0,6500000.0,3
3122,Kammasandra,810.0,2.0,2450000.0,2
3123,Kammasandra,657.5,1.0,1841000.0,1
3124,Kammasandra,674.0,2.0,2900000.0,2
3125,Kammasandra,912.0,2.0,3900000.0,3
3126,Kammasandra,1156.0,2.0,3200000.0,2
3127,Kammasandra,870.0,2.0,2400000.0,2
3128,Kammasandra,990.0,2.0,3150000.0,2
3129,Kammasandra,930.0,2.0,2500000.0,2
3130,Kammasandra,992.0,2.0,2579000.0,2
3131,Kammasandra,1030.0,1.0,2575000.0,2
3132,Kammasandra,1015.0,2.0,3700000.0,2
3133,Kammasandra,1080.0,2.0,3199000.0,2
3134,Kammasandra,1415.0,2.0,6000000.0,2
3135,Kammasandra,1057.0,2.0,3500000.0,2
3136,Kammasandra,982.0,2.0,2553000.0,2
3137,Kammasandra,1500.0,3.0,6500000.0,3
3138,Kammasandra,985.0,2.0,4050000.0,2
3139,Kammasandra,940.0,2.0,3500000.0,2
3140,Kammasandra,610.0,1.0,1850000.0,1
3141,Kanakapura,1419.0,3.0,7500000.0,3
3142,Kanakapura,711.0,1.0,3600000.0,1
3143,Kanakapura,711.0,1.0,3800000.0,1
3144,Kanakapura,929.0,2.0,4600000.0,2
3145,Kanakapura,551.0,1.0,3000000.0,1
3146,Kanakapura,1020.0,2.0,4283000.0,2
3147,Kanakapura,1699.0,3.0,9700000.0,3
3148,Kanakapura,1130.0,2.0,4520000.0,2
3149,Kanakapura,1476.0,3.0,7500000.0,3
3150,Kanakapura,1295.0,2.0,6400000.0,2
3151,Kanakapura,1160.0,2.0,4639000.0,2
3152,Kanakapura,1277.0,2.0,5500000.0,2
3153,Kanakapura,1151.0,2.0,5900000.0,2
3154,Kanakapura,945.0,2.0,4700000.0,2
3155,Kanakapura,1254.0,2.0,7000000.0,3
3156,Kanakapura,2200.0,3.0,12100000.0,3
3157,Kanakapura,1340.0,2.0,6500000.0,2
3158,Kanakapura,1450.0,3.0,7500000.0,3
3159,Kanakapura,1130.0,2.0,4520000.0,2
3160,Kanakapura,1283.0,2.0,6800000.0,2
3161,Kanakapura,2130.0,4.0,12000000.0,4
3162,Kanakapura,938.0,1.0,5000000.0,1
3163,Kanakapura,825.0,1.0,3547500.0,1
3164,Kanakapura,1489.0,2.0,7000000.0,3
3165,Kanakapura,1477.0,2.0,6950000.0,3
3166,Kanakpura Road,700.0,2.0,3600000.0,2
3167,Kanakpura Road,950.0,2.0,5700000.0,2
3168,Kanakpura Road,525.0,1.0,2600000.0,1
3169,Kanakpura Road,525.0,2.0,2153000.0,1
3170,Kanakpura Road,525.0,1.0,2725000.0,1
3171,Kanakpura Road,525.0,1.0,3000000.0,1
3172,Kanakpura Road,1339.0,2.0,7500000.0,2
3173,Kanakpura Road,525.0,1.0,2600000.0,1
3174,Kanakpura Road,1290.0,2.0,7400000.0,2
3175,Kanakpura Road,900.0,2.0,4600000.0,2
3176,Kanakpura Road,900.0,2.0,4600000.0,2
3177,Kanakpura Road,900.0,2.0,4600000.0,2
3178,Kanakpura Road,1495.0,2.0,9000000.0,2
3179,Kanakpura Road,1560.0,3.0,9200000.0,3
3180,Kanakpura Road,1135.0,2.0,5800000.0,2
3181,Kanakpura Road,3500.0,6.0,22500000.0,4
3182,Kanakpura Road,825.0,1.0,3629000.0,1
3183,Kanakpura Road,983.0,2.0,5060000.0,2
3184,Kanakpura Road,1366.0,3.0,7684999.999999999,2
3185,Kanakpura Road,525.0,1.0,2500000.0,1
3186,Kanakpura Road,2265.0,3.0,13600000.0,3
3187,Kanakpura Road,2200.0,3.0,13000000.0,3
3188,Kanakpura Road,525.0,1.0,3000000.0,1
3189,Kanakpura Road,1051.0,2.0,5674000.0,2
3190,Kanakpura Road,525.0,1.0,3000000.0,1
3191,Kanakpura Road,700.0,2.0,4000000.0,2
3192,Kanakpura Road,458.0,1.0,1969500.0,1
3193,Kanakpura Road,2775.0,3.0,16500000.0,4
3194,Kanakpura Road,1290.0,2.0,8000000.0,2
3195,Kanakpura Road,1868.0,3.0,11300000.0,3
3196,Kanakpura Road,1366.0,2.0,8300000.0,2
3197,Kanakpura Road,700.0,2.0,4000000.0,2
3198,Kanakpura Road,1339.0,2.0,7150000.0,2
3199,Kanakpura Road,670.0,1.0,3500000.0,1
3200,Kanakpura Road,525.0,1.0,3000000.0,1
3201,Kanakpura Road,1498.0,3.0,9500000.0,3
3202,Kanakpura Road,525.0,2.0,2700000.0,1
3203,Kanakpura Road,712.0,1.0,3844000.0,1
3204,Kanakpura Road,1507.0,2.0,9500000.0,3
3205,Kanakpura Road,1339.0,2.0,8500000.0,2
3206,Kanakpura Road,525.0,1.0,2700000.0,1
3207,Kanakpura Road,525.0,1.0,2750000.0,1
3208,Kanakpura Road,525.0,1.0,2625000.0,1
3209,Kanakpura Road,525.0,1.0,2600000.0,1
3210,Kanakpura Road,1050.0,2.0,5900000.0,3
3211,Kanakpura Road,1600.0,3.0,9000000.0,3
3212,Kanakpura Road,525.0,2.0,2925000.0,1
3213,Kanakpura Road,800.0,2.0,4114500.0000000005,2
3214,Kanakpura Road,1240.0,2.0,6500000.0,2
3215,Kanakpura Road,700.0,2.0,4100000.0,2
3216,Kanakpura Road,700.0,1.0,4100000.0,2
3217,Kanakpura Road,1140.0,2.0,6500000.0,2
3218,Kanakpura Road,700.0,2.0,4000000.0,2
3219,Kanakpura Road,525.0,1.0,2601000.0,1
3220,Kanakpura Road,1322.0,2.0,7000000.0,2
3221,Kanakpura Road,1698.0,2.0,10500000.0,2
3222,Kanakpura Road,1167.0,2.0,6300000.0,2
3223,Kanakpura Road,1430.0,2.0,7800000.0,2
3224,Kanakpura Road,700.0,2.0,3600000.0,2
3225,Kanakpura Road,525.0,2.0,2700000.0,1
3226,Kanakpura Road,1200.0,2.0,6200000.0,2
3227,Kanakpura Road,900.0,2.0,4629000.0,2
3228,Kanakpura Road,850.0,1.0,3732000.0,1
3229,Kanakpura Road,525.0,1.0,3000000.0,1
3230,Kanakpura Road,525.0,1.0,2600000.0,1
3231,Kanakpura Road,700.0,2.0,3600000.0,2
3232,Kanakpura Road,1622.0,3.0,9500000.0,3
3233,Kannamangala,957.0,2.0,5800000.0,2
3234,Kannamangala,957.0,2.0,5600000.0,2
3235,Kannamangala,3000.0,4.0,20000000.0,4
3236,Kannamangala,1536.0,3.0,8900000.0,3
3237,Kannamangala,2400.0,4.0,13000000.0,4
3238,Kannamangala,1574.0,3.0,9334000.0,3
3239,Kannamangala,957.0,2.0,5250000.0,2
3240,Kannamangala,1536.0,3.0,10400000.0,3
3241,Kannamangala,957.0,2.0,5450000.0,2
3242,Kannamangala,2422.0,4.0,13500000.0,4
3243,Kannamangala,957.0,2.0,5500000.0,2
3244,Kannamangala,957.0,2.0,5600000.0,2
3245,Karuna Nagar,2500.0,3.0,18000000.0,3
3246,Karuna Nagar,2500.0,3.0,19000000.0,3
3247,Karuna Nagar,1962.0,3.0,17500000.0,3
3248,Karuna Nagar,1057.0,2.0,6500000.0,2
3249,Karuna Nagar,1354.0,2.0,9800000.0,3
3250,Karuna Nagar,1945.0,3.0,11500000.0,3
3251,Karuna Nagar,1960.0,3.0,16500000.0,3
3252,Kasavanhalli,1060.0,2.0,5806000.0,2
3253,Kasavanhalli,1563.05,3.0,10500000.0,3
3254,Kasavanhalli,1717.0,3.0,9900000.0,3
3255,Kasavanhalli,3260.0,4.0,24000000.0,4
3256,Kasavanhalli,1349.0,2.0,7800000.0,2
3257,Kasavanhalli,1121.0,2.0,7800000.0,2
3258,Kasavanhalli,1100.0,2.0,5000000.0,2
3259,Kasavanhalli,1200.0,2.0,7800000.0,2
3260,Kasavanhalli,1476.0,3.0,8900000.0,3
3261,Kasavanhalli,1200.0,2.0,5000000.0,2
3262,Kasavanhalli,1719.0,3.0,11600000.0,3
3263,Kasavanhalli,1115.0,2.0,5000000.0,2
3264,Kasavanhalli,1125.0,2.0,6120000.0,2
3265,Kasavanhalli,2170.0,3.0,15100000.0,3
3266,Kasavanhalli,1476.0,3.0,9500000.0,3
3267,Kasavanhalli,1200.0,2.0,5030000.0,2
3268,Kasavanhalli,1787.0,3.0,12300000.0,3
3269,Kasavanhalli,1090.0,2.0,5980000.0,2
3270,Kasavanhalli,1691.0,3.0,10400000.0,3
3271,Kasavanhalli,2111.0,4.0,12000000.0,3
3272,Kasavanhalli,950.0,2.0,3900000.0,2
3273,Kasavanhalli,770.0,1.0,4382000.0,1
3274,Kasavanhalli,1147.0,2.0,6000000.0,2
3275,Kasavanhalli,1375.0,2.0,7200000.0,2
3276,Kasavanhalli,1200.0,2.0,6000000.0,2
3277,Kasavanhalli,4260.0,4.0,33300000.0,4
3278,Kasavanhalli,1495.0,2.0,8300000.0,2
3279,Kasavanhalli,5000.0,2.0,40000000.0,2
3280,Kasavanhalli,4000.0,4.0,32500000.0,4
3281,Kasavanhalli,1917.0,3.0,13200000.0,3
3282,Kasavanhalli,1375.0,2.0,7800000.0,2
3283,Kasavanhalli,4408.0,4.0,34400000.0,4
3284,Kasavanhalli,1309.0,2.0,9500000.0,2
3285,Kasavanhalli,1476.0,3.0,10500000.0,3
3286,Kasavanhalli,1158.0,2.0,6700000.0,2
3287,Kasavanhalli,1214.0,2.0,6700000.0,2
3288,Kasavanhalli,2110.0,4.0,12000000.0,3
3289,Kasavanhalli,1495.0,2.0,11000000.0,2
3290,Kasavanhalli,1575.0,2.0,8500000.0,2
3291,Kasavanhalli,1069.0,2.0,5500000.0,2
3292,Kasavanhalli,1100.0,2.0,6800000.0,2
3293,Kasavanhalli,1715.0,3.0,11200000.0,3
3294,Kasavanhalli,1100.0,2.0,6500000.0,2
3295,Kasavanhalli,1230.0,2.0,6625000.0,2
3296,Kasavanhalli,1819.0,3.0,15000000.0,3
3297,Kasavanhalli,1585.0,2.0,9000000.0,2
3298,Kasavanhalli,1245.0,2.0,8000000.0,2
3299,Kasavanhalli,2035.0,3.0,14200000.0,3
3300,Kasavanhalli,1747.0,3.0,11000000.0,3
3301,Kasavanhalli,1377.0,2.0,8000000.0,2
3302,Kasavanhalli,1181.0,2.0,6100000.0,2
3303,Kasavanhalli,1121.0,2.0,7500000.0,2
3304,Kasturi Nagar,1925.0,3.0,12500000.0,3
3305,Kasturi Nagar,1567.0,2.0,9200000.0,2
3306,Kasturi Nagar,1080.0,2.0,8000000.0,2
3307,Kasturi Nagar,1101.0,2.0,6500000.0,2
3308,Kasturi Nagar,1896.0,3.0,12500000.0,4
3309,Kasturi Nagar,1100.0,2.0,5800000.0,2
3310,Kasturi Nagar,1570.0,3.0,11000000.0,3
3311,Kasturi Nagar,1000.0,2.0,5800000.0,2
3312,Kasturi Nagar,1101.0,2.0,6600000.0,2
3313,Kasturi Nagar,2507.0,4.0,15500000.0,4
3314,Kathriguppe,1400.0,2.0,7700000.0,3
3315,Kathriguppe,1250.0,2.0,6875000.0,3
3316,Kathriguppe,1245.0,2.0,6848000.0,3
3317,Kathriguppe,1350.0,2.0,8701000.0,3
3318,Kathriguppe,1350.0,2.0,8098999.999999999,3
3319,Kathriguppe,1365.0,2.0,7508000.0,3
3320,Kathriguppe,1300.0,3.0,7798999.999999999,3
3321,Kathriguppe,1350.0,2.0,8098999.999999999,3
3322,Kathriguppe,1390.0,2.0,7645000.0,3
3323,Kathriguppe,1350.0,3.0,7830000.0,3
3324,Kathriguppe,1250.0,2.0,6875000.0,3
3325,Kathriguppe,1300.0,3.0,7798999.999999999,3
3326,Kathriguppe,1335.0,2.0,7343000.000000001,3
3327,Kathriguppe,1300.0,3.0,7798999.999999999,3
3328,Kathriguppe,1300.0,3.0,7798999.999999999,3
3329,Kathriguppe,1335.0,2.0,7343000.000000001,3
3330,Kathriguppe,1350.0,3.0,8098999.999999999,3
3331,Kathriguppe,1250.0,2.0,6875000.0,2
3332,Kathriguppe,1350.0,3.0,8098999.999999999,3
3333,Kaval Byrasandra,1200.0,2.0,5200000.0,2
3334,Kaval Byrasandra,1020.0,2.0,5200000.0,2
3335,Kaval Byrasandra,1200.0,2.0,4950000.0,2
3336,Kaval Byrasandra,945.0,2.0,5000000.0,2
3337,Kaval Byrasandra,1060.0,2.0,4500000.0,2
3338,Kaval Byrasandra,1100.0,2.0,4600000.0,2
3339,Kaval Byrasandra,1185.0,2.0,4900000.0,2
3340,Kaval Byrasandra,997.0,2.0,5300000.0,2
3341,Kaval Byrasandra,1060.0,2.0,4200000.0,2
3342,Kaval Byrasandra,480.0,1.0,2500000.0,1
3343,Kaval Byrasandra,1125.0,2.0,4150000.0,2
3344,Kaval Byrasandra,1180.0,2.0,6000000.0,2
3345,Kaval Byrasandra,1450.0,3.0,7500000.0,3
3346,Kaval Byrasandra,1066.0,2.0,5500000.0,2
3347,Kaval Byrasandra,1025.0,2.0,6000000.0,2
3348,Kaval Byrasandra,1400.0,3.0,7500000.0,3
3349,Kenchenahalli,1015.0,2.0,5800000.0,2
3350,Kenchenahalli,1150.0,2.0,5800000.0,2
3351,Kenchenahalli,1280.0,2.0,6900000.0,3
3352,Kenchenahalli,1410.0,2.0,7300000.0,3
3353,Kenchenahalli,870.0,1.0,4500000.0,2
3354,Kenchenahalli,1150.0,2.0,6000000.0,2
3355,Kenchenahalli,700.0,1.0,3500000.0,1
3356,Kenchenahalli,1060.0,2.0,5200000.0,2
3357,Kenchenahalli,1150.0,2.0,5700000.0,2
3358,Kenchenahalli,1720.0,3.0,10000000.0,3
3359,Kengeri,750.0,2.0,3800000.0,2
3360,Kengeri,1197.0,2.0,5000000.0,2
3361,Kengeri,1200.0,2.0,5800000.0,2
3362,Kengeri,726.0,2.0,3100000.0,2
3363,Kengeri,1025.0,2.0,5700000.0,2
3364,Kengeri,750.0,2.0,3600000.0,2
3365,Kengeri,963.0,2.0,4000000.0,2
3366,Kengeri,726.0,2.0,3500000.0,2
3367,Kengeri,416.0,1.0,1950000.0,1
3368,Kengeri,900.0,2.0,4500000.0,2
3369,Kengeri,502.0,1.0,2500000.0,1
3370,Kengeri,1200.0,3.0,6700000.0,3
3371,Kengeri,725.0,2.0,3000000.0,2
3372,Kengeri,500.0,1.0,1700000.0,1
3373,Kengeri,540.0,1.0,2250000.0,1
3374,Kengeri,750.0,2.0,3550000.0,2
3375,Kengeri,1200.0,2.0,5800000.0,2
3376,Kengeri,750.0,2.0,3650000.0,2
3377,Kengeri,416.0,1.0,1800000.0,1
3378,Kengeri,883.0,2.0,4900000.0,2
3379,Kengeri,1052.0,2.0,5100000.0,2
3380,Kengeri,1220.0,2.0,6300000.0,2
3381,Kengeri,1150.0,1.0,5200000.0,1
3382,Kengeri,1192.0,2.0,5350000.0,2
3383,Kengeri,750.0,2.0,4000000.0,2
3384,Kengeri,1035.0,2.0,5150000.0,2
3385,Kengeri,3000.0,5.0,13000000.0,8
3386,Kengeri,410.0,1.0,1500000.0,1
3387,Kengeri,416.0,1.0,1719000.0000000002,1
3388,Kengeri,2500.0,4.0,10000000.0,5
3389,Kengeri,550.0,1.0,1675000.0,1
3390,Kengeri Satellite Town,890.0,2.0,3500000.0,2
3391,Kengeri Satellite Town,883.0,2.0,4500000.0,2
3392,Kengeri Satellite Town,1415.0,2.0,6600000.0,3
3393,Kengeri Satellite Town,930.0,1.0,3000000.0,1
3394,Kengeri Satellite Town,1635.0,2.0,7800000.0,3
3395,Kengeri Satellite Town,1050.0,2.0,4300000.0,2
3396,Kengeri Satellite Town,1007.0,2.0,4200000.0,2
3397,Kengeri Satellite Town,635.0,1.0,2200000.0,2
3398,Kengeri Satellite Town,818.0,2.0,2600000.0,2
3399,Kengeri Satellite Town,1030.0,2.0,5000000.0,2
3400,Kengeri Satellite Town,795.0,2.0,3200000.0,2
3401,Kengeri Satellite Town,1302.5,2.0,4428500.0,2
3402,Kengeri Satellite Town,800.0,2.0,4000000.0,2
3403,Kengeri Satellite Town,654.0,1.0,2200000.0,1
3404,Kengeri Satellite Town,1060.0,2.0,4200000.0,2
3405,Kengeri Satellite Town,750.0,2.0,3300000.0,2
3406,Kengeri Satellite Town,920.0,2.0,3900000.0,2
3407,Kengeri Satellite Town,985.0,2.0,4200000.0,2
3408,Kengeri Satellite Town,410.0,1.0,1500000.0,1
3409,Kengeri Satellite Town,1120.0,2.0,4900000.0,2
3410,Kengeri Satellite Town,1110.0,2.0,4300000.0,2
3411,Kengeri Satellite Town,1170.0,2.0,5000000.0,2
3412,Kengeri Satellite Town,777.4,2.0,2500000.0,2
3413,Kengeri Satellite Town,800.0,2.0,3200000.0,2
3414,Kereguddadahalli,950.0,2.0,3200000.0,2
3415,Kereguddadahalli,1400.0,2.0,4800000.0,3
3416,Kereguddadahalli,800.0,2.0,2800000.0,2
3417,Kereguddadahalli,904.0,2.0,3000000.0,2
3418,Kereguddadahalli,1000.0,2.0,3000000.0,2
3419,Kereguddadahalli,1240.0,3.0,4100000.0,3
3420,Kereguddadahalli,600.0,1.0,1950000.0,1
3421,Kereguddadahalli,1080.0,2.0,3200000.0,2
3422,Kereguddadahalli,1000.0,2.0,3400000.0,2
3423,Kereguddadahalli,1015.0,2.0,3500000.0,2
3424,Kodichikkanahalli,1190.0,2.0,5700000.0,3
3425,Kodichikkanahalli,995.0,2.0,4100000.0,2
3426,Kodichikkanahalli,2700.0,7.0,12500000.0,5
3427,Kodichikkanahalli,1495.0,2.0,7500000.0,3
3428,Kodichikkanahalli,1125.0,2.0,5200000.0,2
3429,Kodichikkanahalli,1150.0,2.0,4800000.0,2
3430,Kodichikkanahalli,1070.0,2.0,4300000.0,2
3431,Kodichikkanahalli,1620.0,2.0,8500000.0,3
3432,Kodichikkanahalli,1026.0,2.0,4500000.0,2
3433,Kodichikkanahalli,2500.0,7.0,12500000.0,5
3434,Kodichikkanahalli,450.0,1.0,1800000.0,1
3435,Kodichikkanahalli,907.0,2.0,3850000.0,2
3436,Kodichikkanahalli,1181.0,2.0,5700000.0,2
3437,Kodichikkanahalli,900.0,2.0,4200000.0,2
3438,Kodichikkanahalli,1400.0,3.0,6600000.0,3
3439,Kodichikkanahalli,976.0,2.0,5000000.0,2
3440,Kodichikkanahalli,2700.0,4.0,12500000.0,5
3441,Kodichikkanahalli,1299.0,2.0,5800000.0,2
3442,Kodigehaali,1166.0,2.0,5500000.0,2
3443,Kodigehaali,1320.0,3.0,6500000.0,3
3444,Kodigehaali,1117.0,2.0,5600000.0,2
3445,Kodigehaali,1200.0,2.0,5500000.0,2
3446,Kodigehaali,1200.0,2.0,6000000.0,2
3447,Kodigehaali,1013.0,2.0,5100000.0,2
3448,Kodigehaali,1324.0,3.0,6500000.0,3
3449,Kodigehaali,965.0,2.0,3800000.0,2
3450,Kodigehaali,866.0,2.0,3200000.0,2
3451,Kodigehaali,1442.0,3.0,8000000.0,3
3452,Kodigehalli,1270.0,2.0,9800000.0,2
3453,Kodigehalli,1200.0,2.0,4800000.0,2
3454,Kodigehalli,655.0,1.0,5300000.0,1
3455,Kodigehalli,1820.0,3.0,15000000.0,3
3456,Kodigehalli,635.0,1.0,2800000.0,2
3457,Kodigehalli,1200.0,4.0,15600000.0,3
3458,Kodihalli,3252.0,5.0,33500000.0,4
3459,Kodihalli,2700.0,4.0,27000000.0,3
3460,Kodihalli,2392.0,4.0,26000000.0,3
3461,Kodihalli,2408.0,4.0,26000000.0,3
3462,Kodihalli,2500.0,4.0,26000000.0,3
3463,Kodihalli,1620.0,3.0,13000000.0,3
3464,Kodihalli,3260.0,5.0,38800000.0,4
3465,Kodihalli,3197.0,5.0,33500000.0,4
3466,Kodihalli,1490.0,2.0,15000000.0,2
3467,Kogilu,1909.0,3.0,8800000.0,3
3468,Kogilu,1170.0,2.0,5199000.0,2
3469,Kogilu,650.0,2.0,2800000.0,2
3470,Kogilu,1140.0,2.0,5066000.0,2
3471,Kogilu,1200.0,2.0,5333000.0,2
3472,Kogilu,1934.0,3.0,15000000.0,3
3473,Kogilu,540.0,1.0,3600000.0,1
3474,Kogilu,1559.0,3.0,12700000.0,3
3475,Kogilu,1190.0,2.0,5066000.0,2
3476,Kogilu,1140.0,2.0,5066000.0,2
3477,Kogilu,1559.0,3.0,12000000.0,3
3478,Kogilu,700.0,1.0,3084000.0,1
3479,Kogilu,1250.0,2.0,5555000.0,2
3480,Kogilu,1200.0,2.0,5333000.0,2
3481,Kogilu,952.0,2.0,4900000.0,2
3482,Kogilu,700.0,1.0,3084000.0,1
3483,Kogilu,1250.0,2.0,5555000.0,2
3484,Kogilu,2456.0,7.0,8500000.0,7
3485,Kogilu,1140.0,2.0,5066000.0,2
3486,Kogilu,1140.0,2.0,5066000.0,2
3487,Konanakunte,2791.0,3.0,22300000.0,3
3488,Konanakunte,884.0,1.0,5800000.0,2
3489,Konanakunte,1400.0,2.0,7300000.0,3
3490,Konanakunte,3000.0,4.0,16000000.0,4
3491,Konanakunte,2400.0,2.0,18000000.0,3
3492,Konanakunte,3746.0,6.0,37500000.0,4
3493,Konanakunte,1423.0,2.0,8500000.0,3
3494,Koramangala,1320.0,2.0,16500000.0,2
3495,Koramangala,1253.0,2.0,10200000.0,2
3496,Koramangala,1580.0,3.0,16000000.0,3
3497,Koramangala,3500.0,5.0,42500000.0,4
3498,Koramangala,1005.0,1.0,11000000.0,2
3499,Koramangala,2292.0,4.0,27500000.0,3
3500,Koramangala,1290.0,2.0,10000000.0,2
3501,Koramangala,1300.0,2.0,11000000.0,2
3502,Koramangala,1325.0,2.0,11900000.0,2
3503,Koramangala,1140.0,2.0,7520000.0,2
3504,Koramangala,1260.0,2.0,10000000.0,2
3505,Koramangala,1975.0,3.0,21000000.0,3
3506,Koramangala,1900.0,2.0,20000000.0,2
3507,Koramangala,2292.0,3.0,28600000.0,3
3508,Koramangala,2300.0,3.0,29000000.0,3
3509,Koramangala,2503.0,6.0,32500000.0,4
3510,Koramangala,1320.0,2.0,15000000.0,2
3511,Koramangala,1320.0,2.0,11000000.0,2
3512,Koramangala,5985.0,4.0,77500000.0,4
3513,Koramangala,2461.0,6.0,35300000.0,4
3514,Koramangala,2246.0,3.0,30000000.0,3
3515,Koramangala,1083.0,2.0,10000000.0,2
3516,Koramangala,1744.0,3.0,20000000.0,3
3517,Koramangala,1180.0,2.0,12800000.0,2
3518,Koramangala,1320.0,2.0,16000000.0,2
3519,Koramangala,1370.0,2.0,12500000.0,2
3520,Koramangala,1100.0,2.0,8500000.0,2
3521,Koramangala,1249.0,2.0,16500000.0,2
3522,Koramangala,1200.0,2.0,10000000.0,2
3523,Koramangala,2223.0,3.0,30000000.0,3
3524,Koramangala,1744.0,4.0,21000000.0,3
3525,Koramangala,1866.0,4.0,24500000.0,3
3526,Koramangala,1320.0,2.0,16000000.0,2
3527,Koramangala,1350.0,2.0,10300000.0,2
3528,Koramangala,1320.0,2.0,16000000.0,2
3529,Koramangala,1710.0,3.0,21000000.0,3
3530,Koramangala,1355.0,2.0,9500000.0,2
3531,Koramangala,1600.0,3.0,17000000.0,3
3532,Koramangala,1260.0,2.0,10000000.0,2
3533,Kothannur,1206.0,2.0,4823000.0,2
3534,Kothannur,1100.0,2.0,4000000.0,2
3535,Kothannur,1197.0,2.0,4788000.0,2
3536,Kothannur,1197.0,2.0,4780000.0,2
3537,Kothannur,1070.0,2.0,4279000.0,2
3538,Kothannur,1070.0,2.0,3860000.0,2
3539,Kothannur,1485.0,2.0,5940000.0,3
3540,Kothannur,1215.0,2.0,4860000.0,3
3541,Kothannur,1404.0,2.0,5615000.0,3
3542,Kothanur,1200.0,2.0,5100000.0,2
3543,Kothanur,2400.0,2.0,15000000.0,3
3544,Kothanur,1828.0,3.0,11000000.0,3
3545,Kothanur,1186.0,2.0,5800000.0,2
3546,Kothanur,1847.0,3.0,10500000.0,3
3547,Kothanur,9600.0,5.0,55000000.0,5
3548,Kothanur,1435.0,3.0,7000000.0,3
3549,Kothanur,1187.0,2.0,5800000.0,2
3550,Kothanur,1847.0,3.0,11000000.0,3
3551,Kothanur,1460.0,3.0,7100000.0,3
3552,Kothanur,1185.0,2.0,5900000.0,2
3553,Kothanur,1436.0,3.0,7000000.0,3
3554,Kothanur,1462.0,3.0,7100000.0,3
3555,Kothanur,1790.0,3.0,10500000.0,3
3556,Kothanur,1070.0,2.0,4550000.0,2
3557,Kothanur,1145.0,2.0,5600000.0,2
3558,Kothanur,3401.0,5.0,23000000.0,4
3559,Kothanur,1455.0,2.0,6900000.0,2
3560,Kothanur,627.0,1.0,3000000.0,1
3561,Kothanur,1302.0,2.0,6850000.0,2
